lap,driverId,constructorId,circuitId,milliseconds,grid,lap_time_sec,weather_condition,raceId,season
32,pia,mclaren,shanghai,90137,6,90.13783710278918,dry,5,2024
33,pia,mclaren,shanghai,90188,6,90.18898792105072,dry,5,2024
34,pia,mclaren,shanghai,90304,6,90.30488624807548,dry,5,2024
35,pia,mclaren,shanghai,90283,6,90.28354938079687,dry,5,2024
36,pia,mclaren,shanghai,90291,6,90.29183186309552,dry,5,2024
37,pia,mclaren,shanghai,90596,6,90.59685004892202,dry,5,2024
38,pia,mclaren,shanghai,90525,6,90.52503394117764,dry,5,2024
39,pia,mclaren,shanghai,90552,6,90.55299021984399,dry,5,2024
40,pia,mclaren,shanghai,90483,6,90.48374373026321,dry,5,2024
41,pia,mclaren,shanghai,90757,6,90.75734143939361,dry,5,2024
42,pia,mclaren,shanghai,90635,6,90.63541565343823,dry,5,2024
43,pia,mclaren,shanghai,90664,6,90.66459347264664,dry,5,2024
44,pia,mclaren,shanghai,90852,6,90.85253106209153,dry,5,2024
45,pia,mclaren,shanghai,90894,6,90.89441067025092,dry,5,2024
46,pia,mclaren,shanghai,90871,6,90.87172663039945,dry,5,2024
47,pia,mclaren,shanghai,90844,6,90.84492176498233,dry,5,2024
48,pia,mclaren,shanghai,90769,6,90.76918301718264,dry,5,2024
49,pia,mclaren,shanghai,90897,6,90.89710961970532,dry,5,2024
50,pia,mclaren,shanghai,90889,6,90.88949945679929,dry,5,2024
51,pia,mclaren,shanghai,90864,6,90.86486038135324,dry,5,2024
52,pia,mclaren,shanghai,90815,6,90.81531750142328,dry,5,2024
53,pia,mclaren,shanghai,90943,6,90.94323135186147,dry,5,2024
54,pia,mclaren,shanghai,90974,6,90.97411895924967,dry,5,2024
55,pia,mclaren,shanghai,90920,6,90.9201618385912,dry,5,2024
56,pia,mclaren,shanghai,90945,6,90.94511537539411,dry,5,2024
57,pia,mclaren,shanghai,90955,6,90.95548472090393,dry,5,2024
58,pia,mclaren,shanghai,90938,6,90.93818790957181,dry,5,2024
59,pia,mclaren,shanghai,90868,6,90.868230456183,dry,5,2024
60,pia,mclaren,shanghai,90821,6,90.82174413302188,dry,5,2024
1,alo,aston_martin,shanghai,90261,15,90.26116917217207,dry,5,2024
2,alo,aston_martin,shanghai,90379,15,90.37949843610798,dry,5,2024
3,alo,aston_martin,shanghai,90342,15,90.3421244553703,dry,5,2024
4,alo,aston_martin,shanghai,90511,15,90.51131881783782,dry,5,2024
5,alo,aston_martin,shanghai,90495,15,90.49511895533459,dry,5,2024
6,alo,aston_martin,shanghai,90399,15,90.39979901022144,dry,5,2024
7,alo,aston_martin,shanghai,90500,15,90.50064384154905,dry,5,2024
8,alo,aston_martin,shanghai,90590,15,90.59089199935573,dry,5,2024
9,alo,aston_martin,shanghai,90528,15,90.52874985253835,dry,5,2024
10,alo,aston_martin,shanghai,90631,15,90.63105561176187,dry,5,2024
11,alo,aston_martin,shanghai,90601,15,90.60181359445716,dry,5,2024
12,alo,aston_martin,shanghai,90749,15,90.74970860541578,dry,5,2024
13,alo,aston_martin,shanghai,90764,15,90.76431132037553,dry,5,2024
14,alo,aston_martin,shanghai,90767,15,90.76707340080655,dry,5,2024
15,alo,aston_martin,shanghai,90798,15,90.79886905122855,dry,5,2024
16,alo,aston_martin,shanghai,90828,15,90.82839499856429,dry,5,2024
17,alo,aston_martin,shanghai,90791,15,90.79174228945243,dry,5,2024
18,alo,aston_martin,shanghai,90910,15,90.91086225142685,dry,5,2024
19,alo,aston_martin,shanghai,90940,15,90.94040718233786,dry,5,2024
20,alo,aston_martin,shanghai,90945,15,90.94537454683616,dry,5,2024
21,alo,aston_martin,shanghai,91000,15,91.00087380289303,dry,5,2024
22,alo,aston_martin,shanghai,91159,15,91.15988534673522,dry,5,2024
23,alo,aston_martin,shanghai,91116,15,91.11665676776741,dry,5,2024
24,alo,aston_martin,shanghai,91159,15,91.1593847913069,dry,5,2024
25,alo,aston_martin,shanghai,91335,15,91.33523465012291,dry,5,2024
26,alo,aston_martin,shanghai,91259,15,91.2595577464918,dry,5,2024
27,alo,aston_martin,shanghai,91339,15,91.33980942885391,dry,5,2024
28,alo,aston_martin,shanghai,91322,15,91.32298457198792,dry,5,2024
29,alo,aston_martin,shanghai,91429,15,91.42999572180454,dry,5,2024
30,alo,aston_martin,shanghai,91470,15,91.4703246066266,dry,5,2024
31,alo,aston_martin,shanghai,91591,15,91.5915037653115,dry,5,2024
32,alo,aston_martin,shanghai,91616,15,91.6161846485057,dry,5,2024
33,alo,aston_martin,shanghai,91700,15,91.70061283501454,dry,5,2024
34,alo,aston_martin,shanghai,91748,15,91.74818830360401,dry,5,2024
35,alo,aston_martin,shanghai,91800,15,91.80039401361715,dry,5,2024
36,alo,aston_martin,shanghai,91817,15,91.81732109680623,dry,5,2024
37,alo,aston_martin,shanghai,91919,15,91.91910320697788,dry,5,2024
38,alo,aston_martin,shanghai,91956,15,91.95607658426806,dry,5,2024
39,alo,aston_martin,shanghai,91953,15,91.95343857895986,dry,5,2024
40,alo,aston_martin,shanghai,92051,15,92.05135062472287,dry,5,2024
41,alo,aston_martin,shanghai,92028,15,92.028652375993,dry,5,2024
42,alo,aston_martin,shanghai,92118,15,92.11866212599628,dry,5,2024
43,alo,aston_martin,shanghai,92185,15,92.18505659067985,dry,5,2024
44,alo,aston_martin,shanghai,92186,15,92.18615356932783,dry,5,2024
45,alo,aston_martin,shanghai,92219,15,92.21924980676758,dry,5,2024
46,alo,aston_martin,shanghai,92233,15,92.2334483222039,dry,5,2024
47,alo,aston_martin,shanghai,92247,15,92.2470896539826,dry,5,2024
48,alo,aston_martin,shanghai,92240,15,92.24058687132872,dry,5,2024
49,alo,aston_martin,shanghai,92234,15,92.23454200124287,dry,5,2024
50,alo,aston_martin,shanghai,92249,15,92.24937880830174,dry,5,2024
51,alo,aston_martin,shanghai,92291,15,92.29149659113062,dry,5,2024
52,alo,aston_martin,shanghai,92330,15,92.33065779668263,dry,5,2024
53,alo,aston_martin,shanghai,92286,15,92.28659001064949,dry,5,2024
54,alo,aston_martin,shanghai,92305,15,92.30549767783873,dry,5,2024
55,alo,aston_martin,shanghai,92292,15,92.29233933654372,dry,5,2024
56,alo,aston_martin,shanghai,92250,15,92.25036847629511,dry,5,2024
57,alo,aston_martin,shanghai,92241,15,92.24190373766919,dry,5,2024
58,alo,aston_martin,shanghai,92295,15,92.29562834942195,dry,5,2024
59,alo,aston_martin,shanghai,92321,15,92.32144111526651,dry,5,2024
60,alo,aston_martin,shanghai,92330,15,92.33073813388238,dry,5,2024
1,str,aston_martin,shanghai,82204,17,82.20413840315825,dry,5,2024
2,str,aston_martin,shanghai,82417,17,82.41775408519163,dry,5,2024
3,str,aston_martin,shanghai,82493,17,82.4931716308543,dry,5,2024
4,str,aston_martin,shanghai,82539,17,82.53959444186711,dry,5,2024
5,str,aston_martin,shanghai,82446,17,82.44697338442631,dry,5,2024
6,str,aston_martin,shanghai,82474,17,82.47426887625751,dry,5,2024
7,str,aston_martin,shanghai,82607,17,82.60777316985018,dry,5,2024
8,str,aston_martin,shanghai,82766,17,82.76619065350258,dry,5,2024
9,str,aston_martin,shanghai,82575,17,82.57545948805678,dry,5,2024
10,str,aston_martin,shanghai,82876,17,82.87695985374745,dry,5,2024
11,str,aston_martin,shanghai,82734,17,82.73460261959275,dry,5,2024
12,str,aston_martin,shanghai,82716,17,82.71621052434676,dry,5,2024
13,str,aston_martin,shanghai,82789,17,82.78953308644547,dry,5,2024
14,str,aston_martin,shanghai,82806,17,82.80637606081517,dry,5,2024
15,str,aston_martin,shanghai,82919,17,82.9197642029512,dry,5,2024
16,str,aston_martin,shanghai,82721,17,82.7213487850051,dry,5,2024
17,str,aston_martin,shanghai,82996,17,82.99627190713454,dry,5,2024
18,str,aston_martin,shanghai,82868,17,82.86891605008414,dry,5,2024
19,str,aston_martin,shanghai,83010,17,83.01056922262954,dry,5,2024
20,str,aston_martin,shanghai,82918,17,82.9186411126995,dry,5,2024
21,str,aston_martin,shanghai,83069,17,83.06998627833164,dry,5,2024
22,str,aston_martin,shanghai,83155,17,83.15560178005674,dry,5,2024
23,str,aston_martin,shanghai,83263,17,83.26335229071292,dry,5,2024
24,str,aston_martin,shanghai,83226,17,83.22675490632841,dry,5,2024
25,str,aston_martin,shanghai,83342,17,83.34201446842245,dry,5,2024
26,str,aston_martin,shanghai,83314,17,83.31475466465612,dry,5,2024
27,str,aston_martin,shanghai,83477,17,83.47786072109139,dry,5,2024
28,str,aston_martin,shanghai,83484,17,83.48491971544131,dry,5,2024
29,str,aston_martin,shanghai,83542,17,83.54284979709176,dry,5,2024
30,str,aston_martin,shanghai,83523,17,83.52391887515046,dry,5,2024
31,str,aston_martin,shanghai,83611,17,83.61187392943914,dry,5,2024
32,str,aston_martin,shanghai,83579,17,83.57964167353596,dry,5,2024
33,str,aston_martin,shanghai,83751,17,83.75190525284829,dry,5,2024
34,str,aston_martin,shanghai,83731,17,83.73191438677723,dry,5,2024
35,str,aston_martin,shanghai,83821,17,83.82159960339682,dry,5,2024
36,str,aston_martin,shanghai,83855,17,83.8551398233824,dry,5,2024
37,str,aston_martin,shanghai,83775,17,83.77571221654235,dry,5,2024
38,str,aston_martin,shanghai,84185,17,84.1854552142028,dry,5,2024
39,str,aston_martin,shanghai,84117,17,84.11779844025861,dry,5,2024
40,str,aston_martin,shanghai,84050,17,84.05027253393376,dry,5,2024
41,str,aston_martin,shanghai,84095,17,84.09591656776344,dry,5,2024
42,str,aston_martin,shanghai,84254,17,84.25493987853689,dry,5,2024
43,str,aston_martin,shanghai,84198,17,84.19858768345581,dry,5,2024
44,str,aston_martin,shanghai,84157,17,84.15719836849762,dry,5,2024
45,str,aston_martin,shanghai,84267,17,84.26789212063817,dry,5,2024
46,str,aston_martin,shanghai,84460,17,84.46073262306778,dry,5,2024
47,str,aston_martin,shanghai,84230,17,84.23007145612728,dry,5,2024
48,str,aston_martin,shanghai,84313,17,84.31321863308915,dry,5,2024
49,str,aston_martin,shanghai,84324,17,84.32472065891979,dry,5,2024
50,str,aston_martin,shanghai,84366,17,84.3663805687207,dry,5,2024
51,str,aston_martin,shanghai,84367,17,84.36786258930746,dry,5,2024
52,str,aston_martin,shanghai,84397,17,84.39750430003683,dry,5,2024
53,str,aston_martin,shanghai,84430,17,84.43036434596488,dry,5,2024
54,str,aston_martin,shanghai,84367,17,84.36728018801092,dry,5,2024
55,str,aston_martin,shanghai,84307,17,84.30749074254904,dry,5,2024
56,str,aston_martin,shanghai,84397,17,84.39740563284356,dry,5,2024
57,str,aston_martin,shanghai,84409,17,84.40952811484611,dry,5,2024
58,str,aston_martin,shanghai,84452,17,84.45235016142192,dry,5,2024
59,str,aston_martin,shanghai,84470,17,84.47062470575175,dry,5,2024
60,str,aston_martin,shanghai,84388,17,84.38848287106623,dry,5,2024
1,oca,alpine,shanghai,83622,14,83.62280032155037,dry,5,2024
2,oca,alpine,shanghai,83712,14,83.71240220923478,dry,5,2024
3,oca,alpine,shanghai,83639,14,83.6392454560166,dry,5,2024
4,oca,alpine,shanghai,83756,14,83.75698316144484,dry,5,2024
5,oca,alpine,shanghai,83792,14,83.79217184134389,dry,5,2024
6,oca,alpine,shanghai,83863,14,83.86333652229013,dry,5,2024
7,oca,alpine,shanghai,83835,14,83.83562721924778,dry,5,2024
8,oca,alpine,shanghai,83966,14,83.96691146529005,dry,5,2024
9,oca,alpine,shanghai,84041,14,84.0410558891055,dry,5,2024
10,oca,alpine,shanghai,83974,14,83.97400357200009,dry,5,2024
11,oca,alpine,shanghai,84072,14,84.07240224461566,dry,5,2024
12,oca,alpine,shanghai,84156,14,84.156522346186,dry,5,2024
13,oca,alpine,shanghai,83903,14,83.90394141772973,dry,5,2024
14,oca,alpine,shanghai,84072,14,84.07212265464146,dry,5,2024
15,oca,alpine,shanghai,84136,14,84.13677347978313,dry,5,2024
16,oca,alpine,shanghai,84083,14,84.08321952910106,dry,5,2024
17,oca,alpine,shanghai,84215,14,84.21517413651321,dry,5,2024
18,oca,alpine,shanghai,84384,14,84.38401970605017,dry,5,2024
19,oca,alpine,shanghai,84330,14,84.3308251035613,dry,5,2024
20,oca,alpine,shanghai,84378,14,84.37869555352668,dry,5,2024
21,oca,alpine,shanghai,84445,14,84.44506388624674,dry,5,2024
22,oca,alpine,shanghai,84407,14,84.40777863681907,dry,5,2024
23,oca,alpine,shanghai,84703,14,84.70351144856812,dry,5,2024
24,oca,alpine,shanghai,84517,14,84.5178972384959,dry,5,2024
25,oca,alpine,shanghai,84593,14,84.59348097739775,dry,5,2024
26,oca,alpine,shanghai,84682,14,84.68221579324396,dry,5,2024
27,oca,alpine,shanghai,84709,14,84.70983921044193,dry,5,2024
28,oca,alpine,shanghai,84748,14,84.74849940238283,dry,5,2024
29,oca,alpine,shanghai,84722,14,84.7227071984527,dry,5,2024
30,oca,alpine,shanghai,84908,14,84.9082073982286,dry,5,2024
31,oca,alpine,shanghai,85075,14,85.07548848697157,dry,5,2024
32,oca,alpine,shanghai,84918,14,84.91830293834767,dry,5,2024
33,oca,alpine,shanghai,84922,14,84.92279396666119,dry,5,2024
34,oca,alpine,shanghai,85010,14,85.01005986201314,dry,5,2024
35,oca,alpine,shanghai,85276,14,85.27644113292324,dry,5,2024
36,oca,alpine,shanghai,85127,14,85.12706561454902,dry,5,2024
37,oca,alpine,shanghai,85091,14,85.0910435451139,dry,5,2024
38,oca,alpine,shanghai,85271,14,85.27141514996924,dry,5,2024
39,oca,alpine,shanghai,85334,14,85.33441788922944,dry,5,2024
40,oca,alpine,shanghai,85326,14,85.32636149825687,dry,5,2024
41,oca,alpine,shanghai,85535,14,85.53594205587765,dry,5,2024
42,oca,alpine,shanghai,85399,14,85.39949329072574,dry,5,2024
43,oca,alpine,shanghai,85573,14,85.57311463617535,dry,5,2024
44,oca,alpine,shanghai,85507,14,85.50782195465597,dry,5,2024
45,oca,alpine,shanghai,85534,14,85.53411569525011,dry,5,2024
46,oca,alpine,shanghai,85642,14,85.64247095980535,dry,5,2024
47,oca,alpine,shanghai,85547,14,85.54772969036152,dry,5,2024
48,oca,alpine,shanghai,85708,14,85.70859729024701,dry,5,2024
49,oca,alpine,shanghai,85683,14,85.68356504197162,dry,5,2024
50,oca,alpine,shanghai,85547,14,85.54774052376293,dry,5,2024
51,oca,alpine,shanghai,85593,14,85.59352099340089,dry,5,2024
52,oca,alpine,shanghai,85582,14,85.58225898541164,dry,5,2024
53,oca,alpine,shanghai,85568,14,85.56834095634751,dry,5,2024
54,oca,alpine,shanghai,85653,14,85.65383747299897,dry,5,2024
55,oca,alpine,shanghai,85739,14,85.73955615198774,dry,5,2024
56,oca,alpine,shanghai,85615,14,85.6156708143111,dry,5,2024
57,oca,alpine,shanghai,85554,14,85.55497518187916,dry,5,2024
58,oca,alpine,shanghai,85628,14,85.62861844704861,dry,5,2024
59,oca,alpine,shanghai,85632,14,85.63204733153559,dry,5,2024
60,oca,alpine,shanghai,85690,14,85.69078317361274,dry,5,2024
1,gas,alpine,shanghai,83846,8,83.84684784428,dry,5,2024
2,gas,alpine,shanghai,83903,8,83.90325074859368,dry,5,2024
3,gas,alpine,shanghai,83908,8,83.90804258017239,dry,5,2024
4,gas,alpine,shanghai,83939,8,83.93974726662441,dry,5,2024
5,gas,alpine,shanghai,84038,8,84.03848072096372,dry,5,2024
6,gas,alpine,shanghai,83890,8,83.89005730985318,dry,5,2024
7,gas,alpine,shanghai,84080,8,84.08027039600624,dry,5,2024
8,gas,alpine,shanghai,84220,8,84.22013154536428,dry,5,2024
9,gas,alpine,shanghai,84012,8,84.01267338167871,dry,5,2024
10,gas,alpine,shanghai,84119,8,84.11917494910458,dry,5,2024
11,gas,alpine,shanghai,84212,8,84.21297594636182,dry,5,2024
12,gas,alpine,shanghai,84202,8,84.2029199195897,dry,5,2024
13,gas,alpine,shanghai,84267,8,84.26750439780885,dry,5,2024
14,gas,alpine,shanghai,84208,8,84.20869191983745,dry,5,2024
15,gas,alpine,shanghai,84268,8,84.26808098346112,dry,5,2024
16,gas,alpine,shanghai,84398,8,84.3982511642365,dry,5,2024
17,gas,alpine,shanghai,84401,8,84.4011911763912,dry,5,2024
18,gas,alpine,shanghai,84445,8,84.44525076460442,dry,5,2024
19,gas,alpine,shanghai,84583,8,84.58397149086844,dry,5,2024
20,gas,alpine,shanghai,84319,8,84.31996304898901,dry,5,2024
21,gas,alpine,shanghai,84520,8,84.52067940258345,dry,5,2024
22,gas,alpine,shanghai,84665,8,84.66578919125423,dry,5,2024
23,gas,alpine,shanghai,84634,8,84.63443125879692,dry,5,2024
24,gas,alpine,shanghai,84707,8,84.70708290907992,dry,5,2024
25,gas,alpine,shanghai,84690,8,84.69051056408978,dry,5,2024
26,gas,alpine,shanghai,84883,8,84.8836357704244,dry,5,2024
27,gas,alpine,shanghai,84864,8,84.86499041571223,dry,5,2024
28,gas,alpine,shanghai,85081,8,85.08112923192303,dry,5,2024
29,gas,alpine,shanghai,84891,8,84.89118513022777,dry,5,2024
30,gas,alpine,shanghai,84947,8,84.94760962517086,dry,5,2024
31,gas,alpine,shanghai,84958,8,84.95870430938675,dry,5,2024
32,gas,alpine,shanghai,85090,8,85.09018433116829,dry,5,2024
33,gas,alpine,shanghai,85171,8,85.17164081702624,dry,5,2024
34,gas,alpine,shanghai,85343,8,85.3439069924793,dry,5,2024
35,gas,alpine,shanghai,85357,8,85.35761283317731,dry,5,2024
36,gas,alpine,shanghai,85367,8,85.36776407639682,dry,5,2024
37,gas,alpine,shanghai,85374,8,85.37416011791316,dry,5,2024
38,gas,alpine,shanghai,85432,8,85.43265630311693,dry,5,2024
39,gas,alpine,shanghai,85505,8,85.5053320714756,dry,5,2024
40,gas,alpine,shanghai,85513,8,85.5136561060535,dry,5,2024
41,gas,alpine,shanghai,85554,8,85.5542975032249,dry,5,2024
42,gas,alpine,shanghai,85516,8,85.51660433830729,dry,5,2024
43,gas,alpine,shanghai,85707,8,85.70794890633992,dry,5,2024
44,gas,alpine,shanghai,85721,8,85.72180233596109,dry,5,2024
45,gas,alpine,shanghai,85707,8,85.7071710442333,dry,5,2024
46,gas,alpine,shanghai,85651,8,85.65114622837402,dry,5,2024
47,gas,alpine,shanghai,85781,8,85.7815277262856,dry,5,2024
48,gas,alpine,shanghai,85699,8,85.69962374223944,dry,5,2024
49,gas,alpine,shanghai,85728,8,85.72801597866109,dry,5,2024
50,gas,alpine,shanghai,85841,8,85.84191304104309,dry,5,2024
51,gas,alpine,shanghai,85756,8,85.7561719069031,dry,5,2024
52,gas,alpine,shanghai,85637,8,85.63793942214127,dry,5,2024
53,gas,alpine,shanghai,85833,8,85.83360650005676,dry,5,2024
54,gas,alpine,shanghai,85735,8,85.73513494557844,dry,5,2024
55,gas,alpine,shanghai,85769,8,85.76925006012266,dry,5,2024
56,gas,alpine,shanghai,85819,8,85.81906186425441,dry,5,2024
57,gas,alpine,shanghai,85788,8,85.78831032106433,dry,5,2024
58,gas,alpine,shanghai,85772,8,85.77284092481804,dry,5,2024
59,gas,alpine,shanghai,85939,8,85.93924658650113,dry,5,2024
60,gas,alpine,shanghai,85839,8,85.83943702509816,dry,5,2024
1,alb,williams,shanghai,80726,2,80.72623875067957,dry,5,2024
2,alb,williams,shanghai,80524,2,80.52412952880442,dry,5,2024
3,alb,williams,shanghai,80696,2,80.69648430676739,dry,5,2024
4,alb,williams,shanghai,80679,2,80.67937660870737,dry,5,2024
5,alb,williams,shanghai,80758,2,80.7584348149576,dry,5,2024
6,alb,williams,shanghai,80737,2,80.73759189932045,dry,5,2024
7,alb,williams,shanghai,80798,2,80.7981774766702,dry,5,2024
8,alb,williams,shanghai,80730,2,80.73030202264778,dry,5,2024
9,alb,williams,shanghai,80805,2,80.80571614249705,dry,5,2024
10,alb,williams,shanghai,80813,2,80.8132032703425,dry,5,2024
11,alb,williams,shanghai,80913,2,80.91344407915615,dry,5,2024
12,alb,williams,shanghai,80925,2,80.92542929343044,dry,5,2024
13,alb,williams,shanghai,80882,2,80.88248564474003,dry,5,2024
14,alb,williams,shanghai,80956,2,80.95665269928296,dry,5,2024
15,alb,williams,shanghai,80964,2,80.96480919482406,dry,5,2024
16,alb,williams,shanghai,81038,2,81.03888381610827,dry,5,2024
17,alb,williams,shanghai,81122,2,81.1222112248768,dry,5,2024
18,alb,williams,shanghai,81208,2,81.20851662348763,dry,5,2024
19,alb,williams,shanghai,81200,2,81.20048419375674,dry,5,2024
20,alb,williams,shanghai,81197,2,81.19788604692576,dry,5,2024
21,alb,williams,shanghai,81129,2,81.1295486567583,dry,5,2024
22,alb,williams,shanghai,81144,2,81.14451780696652,dry,5,2024
23,alb,williams,shanghai,81418,2,81.4180224791223,dry,5,2024
24,alb,williams,shanghai,81343,2,81.34397495362107,dry,5,2024
25,alb,williams,shanghai,81461,2,81.46168143791274,dry,5,2024
26,alb,williams,shanghai,81569,2,81.56916511345698,dry,5,2024
27,alb,williams,shanghai,81661,2,81.66141961395947,dry,5,2024
28,alb,williams,shanghai,81602,2,81.60273591900926,dry,5,2024
29,alb,williams,shanghai,81701,2,81.70167264091482,dry,5,2024
30,alb,williams,shanghai,81845,2,81.8451989624711,dry,5,2024
31,alb,williams,shanghai,81765,2,81.76566864990286,dry,5,2024
32,alb,williams,shanghai,81840,2,81.84011060043417,dry,5,2024
33,alb,williams,shanghai,81799,2,81.79992045638521,dry,5,2024
34,alb,williams,shanghai,81806,2,81.80600387040757,dry,5,2024
35,alb,williams,shanghai,81965,2,81.96577826713268,dry,5,2024
36,alb,williams,shanghai,81952,2,81.95278996765178,dry,5,2024
37,alb,williams,shanghai,82155,2,82.15553539987641,dry,5,2024
38,alb,williams,shanghai,82242,2,82.24299551388839,dry,5,2024
39,alb,williams,shanghai,82190,2,82.19042158312807,dry,5,2024
40,alb,williams,shanghai,82224,2,82.22480801915671,dry,5,2024
41,alb,williams,shanghai,82220,2,82.22020101684792,dry,5,2024
42,alb,williams,shanghai,82342,2,82.34298005814861,dry,5,2024
43,alb,williams,shanghai,82339,2,82.33911854717505,dry,5,2024
44,alb,williams,shanghai,82390,2,82.39010602406286,dry,5,2024
45,alb,williams,shanghai,82488,2,82.4888170023528,dry,5,2024
46,alb,williams,shanghai,82405,2,82.40520302081401,dry,5,2024
47,alb,williams,shanghai,82314,2,82.31493669085864,dry,5,2024
48,alb,williams,shanghai,82486,2,82.48624003623438,dry,5,2024
49,alb,williams,shanghai,82414,2,82.41474824052594,dry,5,2024
50,alb,williams,shanghai,82297,2,82.29735758014336,dry,5,2024
51,alb,williams,shanghai,82617,2,82.61702937965208,dry,5,2024
52,alb,williams,shanghai,82406,2,82.40617441697,dry,5,2024
53,alb,williams,shanghai,82449,2,82.44932889264179,dry,5,2024
54,alb,williams,shanghai,82452,2,82.45277892786845,dry,5,2024
55,alb,williams,shanghai,82402,2,82.40285437576958,dry,5,2024
56,alb,williams,shanghai,82470,2,82.47096287455282,dry,5,2024
57,alb,williams,shanghai,82492,2,82.49260683261595,dry,5,2024
58,alb,williams,shanghai,82494,2,82.49460067548978,dry,5,2024
59,alb,williams,shanghai,82496,2,82.49673271325439,dry,5,2024
60,alb,williams,shanghai,82444,2,82.44439992730508,dry,5,2024
1,sar,williams,shanghai,74543,12,74.54307824274589,dry,5,2024
2,sar,williams,shanghai,74561,12,74.56158322136507,dry,5,2024
3,sar,williams,shanghai,74722,12,74.72235298238603,dry,5,2024
4,sar,williams,shanghai,74619,12,74.61946632330321,dry,5,2024
5,sar,williams,shanghai,74819,12,74.8199863853872,dry,5,2024
6,sar,williams,shanghai,74820,12,74.82066724344782,dry,5,2024
7,sar,williams,shanghai,74875,12,74.8759752362578,dry,5,2024
8,sar,williams,shanghai,74644,12,74.64461793754273,dry,5,2024
9,sar,williams,shanghai,74994,12,74.99451674532081,dry,5,2024
10,sar,williams,shanghai,75047,12,75.04795590486903,dry,5,2024
11,sar,williams,shanghai,74936,12,74.93672908815023,dry,5,2024
12,sar,williams,shanghai,75015,12,75.01533984796147,dry,5,2024
13,sar,williams,shanghai,75066,12,75.06631144665069,dry,5,2024
14,sar,williams,shanghai,75155,12,75.15585844697414,dry,5,2024
15,sar,williams,shanghai,75046,12,75.04653848283722,dry,5,2024
16,sar,williams,shanghai,75025,12,75.02519600260642,dry,5,2024
17,sar,williams,shanghai,75142,12,75.14261130339281,dry,5,2024
18,sar,williams,shanghai,75342,12,75.34206287681211,dry,5,2024
19,sar,williams,shanghai,75151,12,75.15179371559822,dry,5,2024
20,sar,williams,shanghai,75356,12,75.35614061844647,dry,5,2024
21,sar,williams,shanghai,75260,12,75.26011655729712,dry,5,2024
22,sar,williams,shanghai,75367,12,75.36755005471454,dry,5,2024
23,sar,williams,shanghai,75332,12,75.33272529952701,dry,5,2024
24,sar,williams,shanghai,75607,12,75.6079905848278,dry,5,2024
25,sar,williams,shanghai,75679,12,75.67952338868763,dry,5,2024
26,sar,williams,shanghai,75748,12,75.74891025183464,dry,5,2024
27,sar,williams,shanghai,75551,12,75.55194491042134,dry,5,2024
28,sar,williams,shanghai,75710,12,75.71014099268362,dry,5,2024
29,sar,williams,shanghai,75833,12,75.83366441330165,dry,5,2024
30,sar,williams,shanghai,75669,12,75.66959038787566,dry,5,2024
31,sar,williams,shanghai,76003,12,76.00349644880764,dry,5,2024
32,sar,williams,shanghai,75792,12,75.79289091770796,dry,5,2024
33,sar,williams,shanghai,76094,12,76.09449764374699,dry,5,2024
34,sar,williams,shanghai,76059,12,76.05993367959607,dry,5,2024
35,sar,williams,shanghai,76113,12,76.11385213344649,dry,5,2024
36,sar,williams,shanghai,75871,12,75.87119884300286,dry,5,2024
37,sar,williams,shanghai,76024,12,76.02440838313483,dry,5,2024
38,sar,williams,shanghai,76261,12,76.26146947425227,dry,5,2024
39,sar,williams,shanghai,76251,12,76.25144472661617,dry,5,2024
40,sar,williams,shanghai,76538,12,76.53862621716164,dry,5,2024
41,sar,williams,shanghai,76387,12,76.38782070194048,dry,5,2024
42,sar,williams,shanghai,76590,12,76.5904482730768,dry,5,2024
43,sar,williams,shanghai,76348,12,76.34897769059309,dry,5,2024
44,sar,williams,shanghai,76455,12,76.45534419969597,dry,5,2024
45,sar,williams,shanghai,76512,12,76.51211059483123,dry,5,2024
46,sar,williams,shanghai,76491,12,76.49197293740528,dry,5,2024
47,sar,williams,shanghai,76426,12,76.42680174737038,dry,5,2024
48,sar,williams,shanghai,76622,12,76.62293732128933,dry,5,2024
49,sar,williams,shanghai,76516,12,76.51610062910522,dry,5,2024
50,sar,williams,shanghai,76547,12,76.54778032469993,dry,5,2024
51,sar,williams,shanghai,76504,12,76.50410269958789,dry,5,2024
52,sar,williams,shanghai,76572,12,76.57207573667404,dry,5,2024
53,sar,williams,shanghai,76534,12,76.5341611699092,dry,5,2024
54,sar,williams,shanghai,76761,12,76.76194980735536,dry,5,2024
55,sar,williams,shanghai,76651,12,76.65105985390356,dry,5,2024
56,sar,williams,shanghai,76631,12,76.6317960083443,dry,5,2024
57,sar,williams,shanghai,76696,12,76.6968661483787,dry,5,2024
58,sar,williams,shanghai,76590,12,76.59079955598315,dry,5,2024
59,sar,williams,shanghai,76646,12,76.64634329218673,dry,5,2024
60,sar,williams,shanghai,76629,12,76.62928478876532,dry,5,2024
1,tss,rb,shanghai,78981,4,78.98108176594953,dry,5,2024
2,tss,rb,shanghai,79109,4,79.10976135102834,dry,5,2024
3,tss,rb,shanghai,79198,4,79.19886914088445,dry,5,2024
4,tss,rb,shanghai,79203,4,79.2030164213493,dry,5,2024
5,tss,rb,shanghai,79144,4,79.14474861694747,dry,5,2024
6,tss,rb,shanghai,79113,4,79.1135513974682,dry,5,2024
7,tss,rb,shanghai,79320,4,79.32055411098978,dry,5,2024
